chr_physbin	Chr.x	Species.x	physbin	rate	physbinnum.x	gene_num	Chr.y	physbinnum.y	Species.y
II (0.81,0.82]	II	C. tropicalis	(0.81,0.82]	-1.03599012062652e-14	82	61	II	82	C. tropicalis
II (0.82,0.83]	II	C. tropicalis	(0.82,0.83]	0.971505656070894	83	21	II	83	C. tropicalis
II (0.83,0.84]	II	C. tropicalis	(0.83,0.84]	-7.05171744261592e-15	84	23	II	84	C. tropicalis
II (0.84,0.85]	II	C. tropicalis	(0.84,0.85]	3.67552701362298	85	27	II	85	C. tropicalis
II (0.85,0.86]	II	C. tropicalis	(0.85,0.86]	4.10836132720708	86	45	II	86	C. tropicalis
II (0.86,0.87]	II	C. tropicalis	(0.86,0.87]	2.73533039253158	87	23	II	87	C. tropicalis
II (0.87,0.88]	II	C. tropicalis	(0.87,0.88]	6.32943242211158	88	15	II	88	C. tropicalis
II (0.88,0.89]	II	C. tropicalis	(0.88,0.89]	7.80593227664405	89	30	II	89	C. tropicalis
II (0.89,0.9]	II	C. tropicalis	(0.89,0.9]	7.60654406691507	90	19	II	90	C. tropicalis
II (0.9,0.91]	II	C. tropicalis	(0.9,0.91]	4.7540164544455	91	32	II	91	C. tropicalis
II (0.91,0.92]	II	C. tropicalis	(0.91,0.92]	5.03474583612685	92	19	II	92	C. tropicalis
II (0.92,0.93]	II	C. tropicalis	(0.92,0.93]	3.59818451619471	93	31	II	93	C. tropicalis
II (0.93,0.94]	II	C. tropicalis	(0.93,0.94]	-4.30547936965455e-14	94	13	II	94	C. tropicalis
II (0.94,0.95]	II	C. tropicalis	(0.94,0.95]	-4.3054793696545e-14	95	16	II	95	C. tropicalis
II (0.95,0.96]	II	C. tropicalis	(0.95,0.96]	-4.30547936965447e-14	96	19	II	96	C. tropicalis
II (0.96,0.97]	II	C. tropicalis	(0.96,0.97]	3.09926816604418	97	50	II	97	C. tropicalis
II (0.97,0.98]	II	C. tropicalis	(0.97,0.98]	-3.96961614182108e-14	98	24	II	98	C. tropicalis
II (0.98,0.99]	II	C. tropicalis	(0.98,0.99]	3.31553844987318	99	28	II	99	C. tropicalis
II (0.99,1]	II	C. tropicalis	(0.99,1]	0.398901021939488	100	27	II	100	C. tropicalis
III (0,0.01]	III	C. tropicalis	(0,0.01]	0	1	51	III	1	C. tropicalis
III (0.01,0.02]	III	C. tropicalis	(0.01,0.02]	0	2	34	III	2	C. tropicalis
III (0.02,0.03]	III	C. tropicalis	(0.02,0.03]	0	3	22	III	3	C. tropicalis
III (0.03,0.04]	III	C. tropicalis	(0.03,0.04]	0.501977800455116	4	8	III	4	C. tropicalis
III (0.04,0.05]	III	C. tropicalis	(0.04,0.05]	-1.62821054788213e-16	5	23	III	5	C. tropicalis
III (0.05,0.06]	III	C. tropicalis	(0.05,0.06]	2.89799477809135	6	34	III	6	C. tropicalis
III (0.06,0.07]	III	C. tropicalis	(0.06,0.07]	1.07449406684769e-07	7	18	III	7	C. tropicalis
III (0.07,0.08]	III	C. tropicalis	(0.07,0.08]	5.02269216043031	8	15	III	8	C. tropicalis
III (0.08,0.09]	III	C. tropicalis	(0.08,0.09]	-4.14693395230958e-15	9	9	III	9	C. tropicalis
III (0.09,0.1]	III	C. tropicalis	(0.09,0.1]	1.69678335904988	10	20	III	10	C. tropicalis
III (0.1,0.11]	III	C. tropicalis	(0.1,0.11]	2.11667858745964	11	18	III	11	C. tropicalis
III (0.11,0.12]	III	C. tropicalis	(0.11,0.12]	1.31089397092379	12	46	III	12	C. tropicalis
III (0.12,0.13]	III	C. tropicalis	(0.12,0.13]	3.96711673402222	13	19	III	13	C. tropicalis
III (0.13,0.14]	III	C. tropicalis	(0.13,0.14]	5.0682641810043e-15	14	30	III	14	C. tropicalis
III (0.14,0.15]	III	C. tropicalis	(0.14,0.15]	0.346649796796255	15	21	III	15	C. tropicalis
III (0.15,0.16]	III	C. tropicalis	(0.15,0.16]	1.4050987814125	16	16	III	16	C. tropicalis
III (0.16,0.17]	III	C. tropicalis	(0.16,0.17]	5.74179831379622	17	23	III	17	C. tropicalis
III (0.17,0.18]	III	C. tropicalis	(0.17,0.18]	8.16310039057402e-15	18	52	III	18	C. tropicalis
III (0.18,0.19]	III	C. tropicalis	(0.18,0.19]	8.16310039057405e-15	19	27	III	19	C. tropicalis
III (0.19,0.2]	III	C. tropicalis	(0.19,0.2]	1.45416310042827e-07	20	24	III	20	C. tropicalis
III (0.2,0.21]	III	C. tropicalis	(0.2,0.21]	1.14558661883339	21	19	III	21	C. tropicalis
III (0.21,0.22]	III	C. tropicalis	(0.21,0.22]	5.85292520660623	22	15	III	22	C. tropicalis
III (0.22,0.23]	III	C. tropicalis	(0.22,0.23]	3.56333233978063	23	14	III	23	C. tropicalis
III (0.23,0.24]	III	C. tropicalis	(0.23,0.24]	1.45468018280064	24	66	III	24	C. tropicalis
III (0.24,0.25]	III	C. tropicalis	(0.24,0.25]	0.783172687466129	25	17	III	25	C. tropicalis
III (0.25,0.26]	III	C. tropicalis	(0.25,0.26]	7.10673999914624	26	25	III	26	C. tropicalis
III (0.26,0.27]	III	C. tropicalis	(0.26,0.27]	3.86157277609567	27	22	III	27	C. tropicalis
III (0.27,0.28]	III	C. tropicalis	(0.27,0.28]	2.04925418230569	28	20	III	28	C. tropicalis
III (0.28,0.29]	III	C. tropicalis	(0.28,0.29]	-1.79530691815998e-16	29	25	III	29	C. tropicalis
III (0.29,0.3]	III	C. tropicalis	(0.29,0.3]	-1.79530691816001e-16	30	70	III	30	C. tropicalis
III (0.3,0.31]	III	C. tropicalis	(0.3,0.31]	-1.79530691816001e-16	31	33	III	31	C. tropicalis
III (0.31,0.32]	III	C. tropicalis	(0.31,0.32]	-1.79530691816002e-16	32	36	III	32	C. tropicalis
III (0.32,0.33]	III	C. tropicalis	(0.32,0.33]	-1.79530691816001e-16	33	29	III	33	C. tropicalis
III (0.33,0.34]	III	C. tropicalis	(0.33,0.34]	-1.79530691816e-16	34	27	III	34	C. tropicalis
III (0.34,0.35]	III	C. tropicalis	(0.34,0.35]	3.75808326576323	35	32	III	35	C. tropicalis
III (0.35,0.36]	III	C. tropicalis	(0.35,0.36]	1.11602240271638	36	58	III	36	C. tropicalis
III (0.36,0.37]	III	C. tropicalis	(0.36,0.37]	-4.01445613982779e-15	37	26	III	37	C. tropicalis
III (0.37,0.38]	III	C. tropicalis	(0.37,0.38]	-4.01445613982777e-15	38	35	III	38	C. tropicalis
III (0.38,0.39]	III	C. tropicalis	(0.38,0.39]	-4.01445613982782e-15	39	21	III	39	C. tropicalis
III (0.39,0.4]	III	C. tropicalis	(0.39,0.4]	-4.0144561398278e-15	40	33	III	40	C. tropicalis
III (0.4,0.41]	III	C. tropicalis	(0.4,0.41]	-4.01445613982788e-15	41	34	III	41	C. tropicalis
III (0.41,0.42]	III	C. tropicalis	(0.41,0.42]	0.935867236157324	42	64	III	42	C. tropicalis
III (0.42,0.43]	III	C. tropicalis	(0.42,0.43]	3.79314136373587e-15	43	37	III	43	C. tropicalis
III (0.43,0.44]	III	C. tropicalis	(0.43,0.44]	3.79314136373593e-15	44	29	III	44	C. tropicalis
III (0.44,0.45]	III	C. tropicalis	(0.44,0.45]	3.40242784832028e-14	45	22	III	45	C. tropicalis
III (0.45,0.46]	III	C. tropicalis	(0.45,0.46]	6.25580367546718e-15	46	12	III	46	C. tropicalis
III (0.46,0.47]	III	C. tropicalis	(0.46,0.47]	6.2558036754673e-15	47	30	III	47	C. tropicalis
III (0.47,0.48]	III	C. tropicalis	(0.47,0.48]	6.25580367546725e-15	48	64	III	48	C. tropicalis
III (0.48,0.49]	III	C. tropicalis	(0.48,0.49]	1.11747393226157	49	37	III	49	C. tropicalis
III (0.49,0.5]	III	C. tropicalis	(0.49,0.5]	5.79670626685868e-15	50	32	III	50	C. tropicalis
III (0.5,0.51]	III	C. tropicalis	(0.5,0.51]	2.03756010380212	51	22	III	51	C. tropicalis
III (0.51,0.52]	III	C. tropicalis	(0.51,0.52]	-6.37109894526618e-15	52	33	III	52	C. tropicalis
III (0.52,0.53]	III	C. tropicalis	(0.52,0.53]	1.92440653681936	53	51	III	53	C. tropicalis
III (0.53,0.54]	III	C. tropicalis	(0.53,0.54]	0.981666824615481	54	30	III	54	C. tropicalis
III (0.54,0.55]	III	C. tropicalis	(0.54,0.55]	2.62153724394423e-14	55	31	III	55	C. tropicalis
III (0.55,0.56]	III	C. tropicalis	(0.55,0.56]	2.62153724394421e-14	56	26	III	56	C. tropicalis
III (0.56,0.57]	III	C. tropicalis	(0.56,0.57]	1.84183075356753	57	35	III	57	C. tropicalis
III (0.57,0.58]	III	C. tropicalis	(0.57,0.58]	-1.19635663574598e-14	58	22	III	58	C. tropicalis
III (0.58,0.59]	III	C. tropicalis	(0.58,0.59]	0.673523446169288	59	59	III	59	C. tropicalis
III (0.59,0.6]	III	C. tropicalis	(0.59,0.6]	3.19510409243071	60	28	III	60	C. tropicalis
III (0.6,0.61]	III	C. tropicalis	(0.6,0.61]	0.662833276543461	61	31	III	61	C. tropicalis
III (0.61,0.62]	III	C. tropicalis	(0.61,0.62]	0.908615196341732	62	34	III	62	C. tropicalis
III (0.62,0.63]	III	C. tropicalis	(0.62,0.63]	2.93725732226806e-15	63	35	III	63	C. tropicalis
III (0.63,0.64]	III	C. tropicalis	(0.63,0.64]	0.959575551744612	64	30	III	64	C. tropicalis
III (0.64,0.65]	III	C. tropicalis	(0.64,0.65]	-1.06707958757832e-15	65	62	III	65	C. tropicalis
III (0.65,0.66]	III	C. tropicalis	(0.65,0.66]	-1.06707958757831e-15	66	34	III	66	C. tropicalis
III (0.66,0.67]	III	C. tropicalis	(0.66,0.67]	1.85574911907558	67	25	III	67	C. tropicalis
III (0.67,0.68]	III	C. tropicalis	(0.67,0.68]	1.09003041832158e-07	68	25	III	68	C. tropicalis
III (0.68,0.69]	III	C. tropicalis	(0.68,0.69]	3.07552726392	69	34	III	69	C. tropicalis
III (0.69,0.7]	III	C. tropicalis	(0.69,0.7]	1.7628857696146	70	24	III	70	C. tropicalis
III (0.7,0.71]	III	C. tropicalis	(0.7,0.71]	3.95409084939254e-14	71	46	III	71	C. tropicalis
III (0.71,0.72]	III	C. tropicalis	(0.71,0.72]	1.21331338267763	72	25	III	72	C. tropicalis
III (0.72,0.73]	III	C. tropicalis	(0.72,0.73]	4.3479093128086	73	30	III	73	C. tropicalis
III (0.73,0.74]	III	C. tropicalis	(0.73,0.74]	3.30102258211803	74	22	III	74	C. tropicalis
III (0.74,0.75]	III	C. tropicalis	(0.74,0.75]	1.46048484581657	75	27	III	75	C. tropicalis
III (0.75,0.76]	III	C. tropicalis	(0.75,0.76]	5.69939052303656	76	26	III	76	C. tropicalis
III (0.76,0.77]	III	C. tropicalis	(0.76,0.77]	2.71611864924396	77	29	III	77	C. tropicalis
III (0.77,0.78]	III	C. tropicalis	(0.77,0.78]	1.26055402285315	78	17	III	78	C. tropicalis
III (0.78,0.79]	III	C. tropicalis	(0.78,0.79]	-2.20910358122901e-14	79	21	III	79	C. tropicalis
III (0.79,0.8]	III	C. tropicalis	(0.79,0.8]	-2.20910358122899e-14	80	35	III	80	C. tropicalis
III (0.8,0.81]	III	C. tropicalis	(0.8,0.81]	-2.20910358122898e-14	81	25	III	81	C. tropicalis
III (0.81,0.82]	III	C. tropicalis	(0.81,0.82]	-2.20910358122911e-14	82	25	III	82	C. tropicalis
III (0.82,0.83]	III	C. tropicalis	(0.82,0.83]	-2.20910358122906e-14	83	32	III	83	C. tropicalis
III (0.83,0.84]	III	C. tropicalis	(0.83,0.84]	-2.20910358122905e-14	84	18	III	84	C. tropicalis
III (0.84,0.85]	III	C. tropicalis	(0.84,0.85]	-2.20910358122903e-14	85	25	III	85	C. tropicalis
III (0.85,0.86]	III	C. tropicalis	(0.85,0.86]	-2.20910358122911e-14	86	23	III	86	C. tropicalis
III (0.86,0.87]	III	C. tropicalis	(0.86,0.87]	-2.20910358122901e-14	87	15	III	87	C. tropicalis
III (0.87,0.88]	III	C. tropicalis	(0.87,0.88]	-2.20910358122908e-14	88	24	III	88	C. tropicalis
III (0.88,0.89]	III	C. tropicalis	(0.88,0.89]	-2.20910358122916e-14	89	45	III	89	C. tropicalis
III (0.89,0.9]	III	C. tropicalis	(0.89,0.9]	-2.20910358122906e-14	90	26	III	90	C. tropicalis
III (0.9,0.91]	III	C. tropicalis	(0.9,0.91]	-2.20910358122913e-14	91	28	III	91	C. tropicalis
III (0.91,0.92]	III	C. tropicalis	(0.91,0.92]	1.10949732812293	92	18	III	92	C. tropicalis
III (0.92,0.93]	III	C. tropicalis	(0.92,0.93]	1.21833886685693	93	20	III	93	C. tropicalis
III (0.93,0.94]	III	C. tropicalis	(0.93,0.94]	0.906645401535896	94	16	III	94	C. tropicalis
III (0.94,0.95]	III	C. tropicalis	(0.94,0.95]	-1.00923560123294e-14	95	52	III	95	C. tropicalis
III (0.95,0.96]	III	C. tropicalis	(0.95,0.96]	-1.00923560123293e-14	96	19	III	96	C. tropicalis
III (0.96,0.97]	III	C. tropicalis	(0.96,0.97]	-2.37859133061074e-14	97	40	III	97	C. tropicalis
III (0.97,0.98]	III	C. tropicalis	(0.97,0.98]	-4.94104326705475e-15	98	29	III	98	C. tropicalis
III (0.98,0.99]	III	C. tropicalis	(0.98,0.99]	0.793004382616519	99	34	III	99	C. tropicalis
III (0.99,1]	III	C. tropicalis	(0.99,1]	0.268537637574957	100	35	III	100	C. tropicalis
IV (0,0.01]	IV	C. tropicalis	(0,0.01]	0	1	67	IV	1	C. tropicalis
IV (0.01,0.02]	IV	C. tropicalis	(0.01,0.02]	0	2	44	IV	2	C. tropicalis
IV (0.02,0.03]	IV	C. tropicalis	(0.02,0.03]	0	3	58	IV	3	C. tropicalis
IV (0.03,0.04]	IV	C. tropicalis	(0.03,0.04]	0	4	11	IV	4	C. tropicalis
IV (0.04,0.05]	IV	C. tropicalis	(0.04,0.05]	0	5	17	IV	5	C. tropicalis
IV (0.05,0.06]	IV	C. tropicalis	(0.05,0.06]	3.61905493638645	6	38	IV	6	C. tropicalis
IV (0.06,0.07]	IV	C. tropicalis	(0.06,0.07]	3.80143026472221	7	14	IV	7	C. tropicalis
IV (0.07,0.08]	IV	C. tropicalis	(0.07,0.08]	3.98331949837147	8	32	IV	8	C. tropicalis
IV (0.08,0.09]	IV	C. tropicalis	(0.08,0.09]	3.38247042579879	9	19	IV	9	C. tropicalis
IV (0.09,0.1]	IV	C. tropicalis	(0.09,0.1]	8.08259362552226	10	31	IV	10	C. tropicalis
IV (0.1,0.11]	IV	C. tropicalis	(0.1,0.11]	2.19896057647881	11	18	IV	11	C. tropicalis
IV (0.11,0.12]	IV	C. tropicalis	(0.11,0.12]	4.11207252952479	12	14	IV	12	C. tropicalis
IV (0.12,0.13]	IV	C. tropicalis	(0.12,0.13]	-5.15516014956942e-15	13	20	IV	13	C. tropicalis
IV (0.13,0.14]	IV	C. tropicalis	(0.13,0.14]	1.31035559343347	14	32	IV	14	C. tropicalis
IV (0.14,0.15]	IV	C. tropicalis	(0.14,0.15]	1.92515597392587	15	19	IV	15	C. tropicalis
IV (0.15,0.16]	IV	C. tropicalis	(0.15,0.16]	-9.16603632248782e-15	16	28	IV	16	C. tropicalis
IV (0.16,0.17]	IV	C. tropicalis	(0.16,0.17]	-3.89424406835371e-15	17	13	IV	17	C. tropicalis
IV (0.17,0.18]	IV	C. tropicalis	(0.17,0.18]	2.5271645039673	18	8	IV	18	C. tropicalis
IV (0.18,0.19]	IV	C. tropicalis	(0.18,0.19]	1.37295056191777	19	41	IV	19	C. tropicalis
IV (0.19,0.2]	IV	C. tropicalis	(0.19,0.2]	2.70169140620431	20	10	IV	20	C. tropicalis
IV (0.2,0.21]	IV	C. tropicalis	(0.2,0.21]	2.08190486394422	21	19	IV	21	C. tropicalis
IV (0.21,0.22]	IV	C. tropicalis	(0.21,0.22]	1.0830198479712	22	35	IV	22	C. tropicalis
IV (0.22,0.23]	IV	C. tropicalis	(0.22,0.23]	-2.00196468491858e-14	23	15	IV	23	C. tropicalis
IV (0.23,0.24]	IV	C. tropicalis	(0.23,0.24]	0.59156727105213	24	26	IV	24	C. tropicalis
IV (0.24,0.25]	IV	C. tropicalis	(0.24,0.25]	2.47214828620399e-14	25	18	IV	25	C. tropicalis
IV (0.25,0.26]	IV	C. tropicalis	(0.25,0.26]	2.47214828620398e-14	26	12	IV	26	C. tropicalis
IV (0.26,0.27]	IV	C. tropicalis	(0.26,0.27]	2.47214828620396e-14	27	40	IV	27	C. tropicalis
IV (0.27,0.28]	IV	C. tropicalis	(0.27,0.28]	2.472148286204e-14	28	33	IV	28	C. tropicalis
IV (0.28,0.29]	IV	C. tropicalis	(0.28,0.29]	2.47214828620394e-14	29	54	IV	29	C. tropicalis
IV (0.29,0.3]	IV	C. tropicalis	(0.29,0.3]	2.47214828620398e-14	30	28	IV	30	C. tropicalis
IV (0.3,0.31]	IV	C. tropicalis	(0.3,0.31]	2.47214828620399e-14	31	29	IV	31	C. tropicalis
IV (0.31,0.32]	IV	C. tropicalis	(0.31,0.32]	1.36687364206204	32	40	IV	32	C. tropicalis
IV (0.32,0.33]	IV	C. tropicalis	(0.32,0.33]	-2.07595816350939e-14	33	23	IV	33	C. tropicalis
IV (0.33,0.34]	IV	C. tropicalis	(0.33,0.34]	-2.07595816350938e-14	34	24	IV	34	C. tropicalis
IV (0.34,0.35]	IV	C. tropicalis	(0.34,0.35]	-2.07595816350944e-14	35	37	IV	35	C. tropicalis
IV (0.35,0.36]	IV	C. tropicalis	(0.35,0.36]	-2.0759581635094e-14	36	38	IV	36	C. tropicalis
IV (0.36,0.37]	IV	C. tropicalis	(0.36,0.37]	-2.07595816350939e-14	37	56	IV	37	C. tropicalis
IV (0.37,0.38]	IV	C. tropicalis	(0.37,0.38]	-2.07595816350938e-14	38	28	IV	38	C. tropicalis
IV (0.38,0.39]	IV	C. tropicalis	(0.38,0.39]	-2.07595816350941e-14	39	25	IV	39	C. tropicalis
IV (0.39,0.4]	IV	C. tropicalis	(0.39,0.4]	-2.0759581635094e-14	40	58	IV	40	C. tropicalis
IV (0.4,0.41]	IV	C. tropicalis	(0.4,0.41]	-2.07595816350944e-14	41	37	IV	41	C. tropicalis
IV (0.41,0.42]	IV	C. tropicalis	(0.41,0.42]	-2.07595816350942e-14	42	22	IV	42	C. tropicalis
IV (0.42,0.43]	IV	C. tropicalis	(0.42,0.43]	-2.07595816350937e-14	43	56	IV	43	C. tropicalis
IV (0.43,0.44]	IV	C. tropicalis	(0.43,0.44]	-2.0759581635094e-14	44	35	IV	44	C. tropicalis
IV (0.44,0.45]	IV	C. tropicalis	(0.44,0.45]	-2.07595816350938e-14	45	71	IV	45	C. tropicalis
IV (0.45,0.46]	IV	C. tropicalis	(0.45,0.46]	-2.07595816350937e-14	46	32	IV	46	C. tropicalis
IV (0.46,0.47]	IV	C. tropicalis	(0.46,0.47]	-2.07595816350941e-14	47	24	IV	47	C. tropicalis
IV (0.47,0.48]	IV	C. tropicalis	(0.47,0.48]	-2.07595816350939e-14	48	45	IV	48	C. tropicalis
IV (0.48,0.49]	IV	C. tropicalis	(0.48,0.49]	-2.07595816350938e-14	49	30	IV	49	C. tropicalis
IV (0.49,0.5]	IV	C. tropicalis	(0.49,0.5]	-2.07595816350937e-14	50	29	IV	50	C. tropicalis
IV (0.5,0.51]	IV	C. tropicalis	(0.5,0.51]	-2.07595816350936e-14	51	53	IV	51	C. tropicalis
IV (0.51,0.52]	IV	C. tropicalis	(0.51,0.52]	-2.07595816350938e-14	52	29	IV	52	C. tropicalis
IV (0.52,0.53]	IV	C. tropicalis	(0.52,0.53]	-2.07595816350941e-14	53	62	IV	53	C. tropicalis
IV (0.53,0.54]	IV	C. tropicalis	(0.53,0.54]	-2.07595816350936e-14	54	27	IV	54	C. tropicalis
IV (0.54,0.55]	IV	C. tropicalis	(0.54,0.55]	-2.07595816350939e-14	55	22	IV	55	C. tropicalis
IV (0.55,0.56]	IV	C. tropicalis	(0.55,0.56]	-2.07595816350937e-14	56	73	IV	56	C. tropicalis
IV (0.56,0.57]	IV	C. tropicalis	(0.56,0.57]	-2.07595816350941e-14	57	31	IV	57	C. tropicalis
IV (0.57,0.58]	IV	C. tropicalis	(0.57,0.58]	-2.07595816350941e-14	58	57	IV	58	C. tropicalis
IV (0.58,0.59]	IV	C. tropicalis	(0.58,0.59]	-2.07595816350935e-14	59	30	IV	59	C. tropicalis
IV (0.59,0.6]	IV	C. tropicalis	(0.59,0.6]	-2.0759581635093e-14	60	29	IV	60	C. tropicalis
IV (0.6,0.61]	IV	C. tropicalis	(0.6,0.61]	-2.07595816350941e-14	61	56	IV	61	C. tropicalis
IV (0.61,0.62]	IV	C. tropicalis	(0.61,0.62]	-2.07595816350944e-14	62	38	IV	62	C. tropicalis
IV (0.62,0.63]	IV	C. tropicalis	(0.62,0.63]	-2.07595816350943e-14	63	28	IV	63	C. tropicalis
IV (0.63,0.64]	IV	C. tropicalis	(0.63,0.64]	-2.07595816350942e-14	64	53	IV	64	C. tropicalis
IV (0.64,0.65]	IV	C. tropicalis	(0.64,0.65]	-2.0759581635094e-14	65	29	IV	65	C. tropicalis
IV (0.65,0.66]	IV	C. tropicalis	(0.65,0.66]	-2.07595816350939e-14	66	55	IV	66	C. tropicalis
IV (0.66,0.67]	IV	C. tropicalis	(0.66,0.67]	-2.07595816350938e-14	67	19	IV	67	C. tropicalis
IV (0.67,0.68]	IV	C. tropicalis	(0.67,0.68]	-2.07595816350937e-14	68	29	IV	68	C. tropicalis
IV (0.68,0.69]	IV	C. tropicalis	(0.68,0.69]	-2.07595816350946e-14	69	40	IV	69	C. tropicalis
IV (0.69,0.7]	IV	C. tropicalis	(0.69,0.7]	0.762944478880565	70	23	IV	70	C. tropicalis
IV (0.7,0.71]	IV	C. tropicalis	(0.7,0.71]	-5.49614707965705e-15	71	15	IV	71	C. tropicalis
IV (0.71,0.72]	IV	C. tropicalis	(0.71,0.72]	-5.49614707965724e-15	72	23	IV	72	C. tropicalis
IV (0.72,0.73]	IV	C. tropicalis	(0.72,0.73]	0.380284870016442	73	13	IV	73	C. tropicalis
IV (0.73,0.74]	IV	C. tropicalis	(0.73,0.74]	1.2093172327669	74	28	IV	74	C. tropicalis
IV (0.74,0.75]	IV	C. tropicalis	(0.74,0.75]	-1.48303711432545e-14	75	23	IV	75	C. tropicalis
IV (0.75,0.76]	IV	C. tropicalis	(0.75,0.76]	-1.4830371143255e-14	76	29	IV	76	C. tropicalis
IV (0.76,0.77]	IV	C. tropicalis	(0.76,0.77]	0.861000433875107	77	47	IV	77	C. tropicalis
IV (0.77,0.78]	IV	C. tropicalis	(0.77,0.78]	2.72936538727113	78	25	IV	78	C. tropicalis
IV (0.78,0.79]	IV	C. tropicalis	(0.78,0.79]	3.73785399787664	79	16	IV	79	C. tropicalis
IV (0.79,0.8]	IV	C. tropicalis	(0.79,0.8]	4.12355078074713	80	14	IV	80	C. tropicalis
IV (0.8,0.81]	IV	C. tropicalis	(0.8,0.81]	1.3789032351177	81	13	IV	81	C. tropicalis
IV (0.81,0.82]	IV	C. tropicalis	(0.81,0.82]	4.17633545186151e-14	82	16	IV	82	C. tropicalis
IV (0.82,0.83]	IV	C. tropicalis	(0.82,0.83]	2.07124093785372	83	5	IV	83	C. tropicalis
IV (0.83,0.84]	IV	C. tropicalis	(0.83,0.84]	-8.4239130662416e-15	84	17	IV	84	C. tropicalis
IV (0.84,0.85]	IV	C. tropicalis	(0.84,0.85]	-8.42391306624155e-15	85	64	IV	85	C. tropicalis
IV (0.85,0.86]	IV	C. tropicalis	(0.85,0.86]	0.993848117256485	86	15	IV	86	C. tropicalis
IV (0.86,0.87]	IV	C. tropicalis	(0.86,0.87]	-1.79803732773622e-14	87	45	IV	87	C. tropicalis
IV (0.87,0.88]	IV	C. tropicalis	(0.87,0.88]	1.52133329472103	88	22	IV	88	C. tropicalis
IV (0.88,0.89]	IV	C. tropicalis	(0.88,0.89]	4.5297088128454e-15	89	13	IV	89	C. tropicalis
IV (0.89,0.9]	IV	C. tropicalis	(0.89,0.9]	3.1551298955696	90	28	IV	90	C. tropicalis
IV (0.9,0.91]	IV	C. tropicalis	(0.9,0.91]	1.7272172122778	91	23	IV	91	C. tropicalis
IV (0.91,0.92]	IV	C. tropicalis	(0.91,0.92]	2.86163445398615	92	18	IV	92	C. tropicalis
IV (0.92,0.93]	IV	C. tropicalis	(0.92,0.93]	-1.94576543219694e-14	93	37	IV	93	C. tropicalis
IV (0.93,0.94]	IV	C. tropicalis	(0.93,0.94]	-1.94576543219704e-14	94	16	IV	94	C. tropicalis
IV (0.94,0.95]	IV	C. tropicalis	(0.94,0.95]	3.2206584972751	95	44	IV	95	C. tropicalis
IV (0.95,0.96]	IV	C. tropicalis	(0.95,0.96]	2.80631718841259	96	13	IV	96	C. tropicalis
IV (0.96,0.97]	IV	C. tropicalis	(0.96,0.97]	7.91804446985671e-15	97	18	IV	97	C. tropicalis
IV (0.97,0.98]	IV	C. tropicalis	(0.97,0.98]	3.80586217685864	98	59	IV	98	C. tropicalis
IV (0.98,0.99]	IV	C. tropicalis	(0.98,0.99]	11.3284060796539	99	36	IV	99	C. tropicalis
IV (0.99,1]	IV	C. tropicalis	(0.99,1]	2.85139556283909	100	44	IV	100	C. tropicalis
V (0,0.01]	V	C. tropicalis	(0,0.01]	0	1	55	V	1	C. tropicalis
V (0.01,0.02]	V	C. tropicalis	(0.01,0.02]	0	2	68	V	2	C. tropicalis
V (0.02,0.03]	V	C. tropicalis	(0.02,0.03]	0	3	36	V	3	C. tropicalis
V (0.03,0.04]	V	C. tropicalis	(0.03,0.04]	0	4	90	V	4	C. tropicalis
V (0.04,0.05]	V	C. tropicalis	(0.04,0.05]	0	5	48	V	5	C. tropicalis
V (0.05,0.06]	V	C. tropicalis	(0.05,0.06]	0	6	67	V	6	C. tropicalis
V (0.06,0.07]	V	C. tropicalis	(0.06,0.07]	1.5966171929281	7	24	V	7	C. tropicalis
V (0.07,0.08]	V	C. tropicalis	(0.07,0.08]	-3.92338741732658e-16	8	57	V	8	C. tropicalis
V (0.08,0.09]	V	C. tropicalis	(0.08,0.09]	0.75214306642655	9	24	V	9	C. tropicalis
V (0.09,0.1]	V	C. tropicalis	(0.09,0.1]	-2.79922211555604e-16	10	68	V	10	C. tropicalis
V (0.1,0.11]	V	C. tropicalis	(0.1,0.11]	-2.79922211555602e-16	11	31	V	11	C. tropicalis
V (0.11,0.12]	V	C. tropicalis	(0.11,0.12]	-2.79922211555604e-16	12	68	V	12	C. tropicalis
V (0.12,0.13]	V	C. tropicalis	(0.12,0.13]	-2.79922211555603e-16	13	30	V	13	C. tropicalis
V (0.13,0.14]	V	C. tropicalis	(0.13,0.14]	1.73272363324111	14	62	V	14	C. tropicalis
V (0.14,0.15]	V	C. tropicalis	(0.14,0.15]	-3.06568060774903e-15	15	22	V	15	C. tropicalis
V (0.15,0.16]	V	C. tropicalis	(0.15,0.16]	1.79531077521572	16	65	V	16	C. tropicalis
V (0.16,0.17]	V	C. tropicalis	(0.16,0.17]	1.29493231390537e-15	17	26	V	17	C. tropicalis
V (0.17,0.18]	V	C. tropicalis	(0.17,0.18]	1.61028347869227	18	77	V	18	C. tropicalis
V (0.18,0.19]	V	C. tropicalis	(0.18,0.19]	2.69788648301042	19	31	V	19	C. tropicalis
V (0.19,0.2]	V	C. tropicalis	(0.19,0.2]	5.15469524810854	20	74	V	20	C. tropicalis
V (0.2,0.21]	V	C. tropicalis	(0.2,0.21]	1.5277308648717	21	23	V	21	C. tropicalis
V (0.21,0.22]	V	C. tropicalis	(0.21,0.22]	-1.05810586316441e-16	22	57	V	22	C. tropicalis
