sp	chrom	w	n	norm	theta
elegans	V	3040000	2009	0.145315487571702	0.0157800166596337
elegans	V	3060000	2408	0.146271510516252	0.0189786421563305
elegans	V	3080000	2722	0.147227533460803	0.0214114396574922
elegans	V	3100000	2588	0.148183556405354	0.0203475064879856
elegans	V	3120000	2102	0.149139579349904	0.0165264523329775
elegans	V	3140000	1935	0.150095602294455	0.0152431858957007
elegans	V	3160000	1593	0.151051625239006	0.0125306478230658
elegans	V	3180000	1095	0.152007648183556	0.00859261194749394
elegans	V	3200000	886	0.152963671128107	0.00696595469410945
elegans	V	3220000	982	0.153919694072658	0.00772447970009455
elegans	V	3240000	2222	0.154875717017208	0.0175040615298434
elegans	V	3260000	2022	0.155831739961759	0.0159521746632087
elegans	V	3280000	2210	0.15678776290631	0.0174267171632326
elegans	V	3300000	2220	0.15774378585086	0.0175582332547159
elegans	V	3320000	1162	0.158699808795411	0.00917193769627816
elegans	V	3340000	1814	0.159655831739962	0.0143041017801375
elegans	V	3360000	1424	0.160611854684512	0.0112122212501501
elegans	V	3380000	2061	0.161567877629063	0.0162278005593815
elegans	V	3400000	1948	0.162523900573614	0.0153837047415279
elegans	V	3420000	1568	0.163479923518164	0.01235210102556
elegans	V	3440000	1016	0.164435946462715	0.00799582051315449
elegans	V	3460000	1168	0.165391969407266	0.00917424562391843
elegans	V	3480000	1369	0.166347992351816	0.0107530327561167
elegans	V	3500000	2240	0.167304015296367	0.0176632789346792
elegans	V	3520000	2160	0.168260038240918	0.0169660706743697
elegans	V	3540000	2338	0.169216061185468	0.0183642005725354
elegans	V	3560000	1345	0.170172084130019	0.0105798627256896
elegans	V	3580000	1519	0.17112810707457	0.0119485587214294
elegans	V	3600000	1912	0.17208413001912	0.0150472527767238
elegans	V	3620000	2307	0.173040152963671	0.0181382138592669
elegans	V	3640000	2323	0.173996175908222	0.0182551774627627
elegans	V	3660000	2283	0.174952198852772	0.0179321941433269
elegans	V	3680000	1413	0.175908221797323	0.0110933085910237
elegans	V	3700000	837	0.176864244741874	0.00657752197000962
elegans	V	3720000	1102	0.177820267686424	0.00866001100471995
elegans	V	3740000	869	0.178776290630975	0.00682899234401238
elegans	V	3760000	1745	0.179732313575526	0.0137262903021028
elegans	V	3780000	1677	0.180688336520076	0.013178619287582
elegans	V	3800000	2401	0.181644359464627	0.0188590443005378
elegans	V	3820000	2151	0.182600382409178	0.0168953787132265
elegans	V	3840000	3049	0.183556405353729	0.0239604115729502
elegans	V	3860000	2669	0.184512428298279	0.0209843488471536
elegans	V	3880000	1998	0.18546845124283	0.015693615373792
elegans	V	3900000	2529	0.186424474187381	0.0198740179954054
elegans	V	3920000	2617	0.187380497131931	0.0205556513679748
elegans	V	3940000	2320	0.188336520076482	0.0182316021151999
elegans	V	3960000	2452	0.189292543021033	0.0192503840517976
elegans	V	3980000	2033	0.190248565965583	0.0159608608390312
elegans	V	4e+06	2772	0.191204588910134	0.0217626690830273
elegans	V	4020000	2508	0.192160611854685	0.0197765640929355
elegans	V	4040000	1909	0.193116634799235	0.0150090378228611
elegans	V	4060000	1739	0.194072657743786	0.0136658431372123
elegans	V	4080000	2056	0.195028680688337	0.0161569715296772
elegans	V	4100000	2113	0.195984703632887	0.0165969015439552
elegans	V	4120000	2234	0.196940726577438	0.0175727980142681
elegans	V	4140000	1529	0.197896749521989	0.0120330802801311
elegans	V	4160000	1672	0.198852772466539	0.0132374829813551
elegans	V	4180000	1759	0.19980879541109	0.0138097167810408
elegans	V	4200000	1701	0.200764818355641	0.0133543651191304
elegans	V	4220000	1754	0.201720841300191	0.0137770777605761
elegans	V	4240000	1971	0.202676864244742	0.0154890033487323
elegans	V	4260000	1568	0.203632887189293	0.0123280101132772
elegans	V	4280000	1748	0.204588910133843	0.0137365691799006
elegans	V	4300000	910	0.205544933078394	0.00714774273781316
elegans	V	4320000	1477	0.206500956022945	0.0116069294500648
elegans	V	4340000	968	0.207456978967495	0.00760331315406939
elegans	V	4360000	861	0.208413001912046	0.00677929950588428
elegans	V	4380000	810	0.209369024856597	0.00636534384194479
elegans	V	4400000	751	0.210325047801147	0.00589319778316708
elegans	V	4420000	822	0.211281070745698	0.00645034431126942
elegans	V	4440000	998	0.212237093690249	0.00783895302454674
elegans	V	4460000	893	0.213193116634799	0.0070108454152754
elegans	V	4480000	647	0.21414913957935	0.00508196653996167
elegans	V	4500000	566	0.215105162523901	0.00444360414898754
elegans	V	4520000	746	0.216061185468451	0.00585957811253694
elegans	V	4540000	917	0.217017208413002	0.00720272537425788
elegans	V	4560000	982	0.217973231357553	0.00770957468958616
elegans	V	4580000	643	0.218929254302103	0.00504812273462719
elegans	V	4600000	908	0.219885277246654	0.00713203341311467
elegans	V	4620000	603	0.220841300191205	0.00473408710572348
elegans	V	4640000	659	0.221797323135755	0.00517126143689361
elegans	V	4660000	521	0.222753346080306	0.00408835691748342
elegans	V	4680000	467	0.223709369024857	0.00367345419546248
elegans	V	4700000	534	0.224665391969407	0.00419641186617101
elegans	V	4720000	598	0.225621414913958	0.00469483265211051
elegans	V	4740000	943	0.226577437858509	0.00741770301139426
elegans	V	4760000	797	0.227533460803059	0.00625715990590649
elegans	V	4780000	611	0.22848948374761	0.00479689423150422
elegans	V	4800000	690	0.229445506692161	0.00541971702097921
elegans	V	4820000	696	0.230401529636711	0.00546421994292461
elegans	V	4840000	519	0.231357552581262	0.00407853512835722
elegans	V	4860000	663	0.232313575525813	0.00521015181136963
elegans	V	4880000	625	0.233269598470363	0.00490680670162052
elegans	V	4900000	658	0.234225621414914	0.00516836782580336
elegans	V	4920000	1620	0.235181644359465	0.0127368471833604
elegans	V	4940000	1669	0.236137667304015	0.0131348665713138
elegans	V	4960000	648	0.237093690248566	0.00509473887334416
elegans	V	4980000	1777	0.238049713193117	0.0139644642063406
elegans	V	5e+06	1700	0.239005736137667	0.0133593636188965
elegans	V	5020000	1273	0.239961759082218	0.00999418388986067
elegans	V	5040000	1068	0.240917782026769	0.00838877938899391
elegans	V	5060000	1476	0.241873804971319	0.0115990710008772
elegans	V	5080000	1296	0.24282982791587	0.0101796424046218
elegans	V	5100000	842	0.243785850860421	0.00661044998842316
elegans	V	5120000	470	0.244741873804971	0.00368991863961863
elegans	V	5140000	519	0.245697896749522	0.00407656975925828
elegans	V	5160000	682	0.246653919694073	0.00535430747280831
elegans	V	5180000	1011	0.247609942638623	0.00800833412741338
elegans	V	5200000	1108	0.248565965583174	0.00871137449331068
elegans	V	5220000	1069	0.249521988527725	0.00839260218245174
elegans	V	5240000	1296	0.250478011472275	0.0101747543764803
elegans	V	5260000	931	0.251434034416826	0.00730568193891951
elegans	V	5280000	801	0.252390057361377	0.00630687445320942
elegans	V	5300000	335	0.253346080305927	0.00263131188699715
elegans	V	5320000	487	0.254302103250478	0.00382338378190271
elegans	V	5340000	502	0.255258126195029	0.00393926136770955
elegans	V	5360000	422	0.256214149139579	0.00331149063181958
elegans	V	5380000	407	0.25717017208413	0.00319378361884021
elegans	V	5400000	398	0.258126195028681	0.0031261556149996
elegans	V	5420000	355	0.259082217973231	0.00279245447406677
elegans	V	5440000	335	0.260038240917782	0.00263513309524611
elegans	V	5460000	568	0.260994263862333	0.00446792715850683
elegans	V	5480000	278	0.261950286806883	0.00218570587467542
elegans	V	5500000	289	0.262906309751434	0.00226890741882933
elegans	V	5520000	300	0.263862332695985	0.00235414025958738
elegans	V	5540000	328	0.264818355640535	0.00257386001714887
elegans	V	5560000	297	0.265774378585086	0.00232948762282796
elegans	V	5580000	323	0.266730401529637	0.00253462434615575
elegans	V	5600000	367	0.267686424474187	0.00288127689519157
elegans	V	5620000	497	0.268642447418738	0.00390564924623032
elegans	V	5640000	467	0.269598470363289	0.00367345419546248
elegans	V	5660000	433	0.270554493307839	0.0033994356828827
elegans	V	5680000	299	0.27151051625239	0.00234741632605526
elegans	V	5700000	289	0.272466539196941	0.00226999741893187
elegans	V	5720000	350	0.273422562141491	0.00274913182223583
elegans	V	5740000	378	0.274378585086042	0.0029690623680147
elegans	V	5760000	341	0.275334608030593	0.00267715373640416
elegans	V	5780000	266	0.276290630975143	0.00208634245007487
elegans	V	5800000	326	0.277246653919694	0.00255816574875162
elegans	V	5820000	229	0.278202676864245	0.00179613692130506
elegans	V	5840000	295	0.279158699808795	0.00231601276316489
elegans	V	5860000	310	0.280114722753346	0.00243261160157363
elegans	V	5880000	317	0.281070745697897	0.00248635547621705
elegans	V	5900000	272	0.282026768642447	0.0021334028060916
elegans	V	5920000	296	0.282982791586998	0.00232275172279288
elegans	V	5940000	266	0.283938814531549	0.00209034748389792
elegans	V	5960000	238	0.284894837476099	0.00187121582076529
elegans	V	5980000	251	0.28585086042065	0.00197342508828608
elegans	V	6e+06	284	0.286806883365201	0.00223179956927447
elegans	V	6020000	495	0.287762906309751	0.00390326922886885
elegans	V	6040000	371	0.288718929254302	0.00292116157570624
elegans	V	6060000	712	0.289674952198853	0.00559792295960037
elegans	V	6080000	694	0.290630975143404	0.00545640243534081
elegans	V	6100000	207	0.291586998087954	0.00162435677911529
elegans	V	6120000	195	0.292543021032505	0.0015309236909056
elegans	V	6140000	221	0.293499043977055	0.00173338977994942
elegans	V	6160000	869	0.294455066921606	0.00683229642119764
elegans	V	6180000	465	0.295411089866157	0.00365417887222757
elegans	V	6200000	259	0.296367112810707	0.00203240775744377
elegans	V	6220000	361	0.297323135755258	0.00283417155085601
elegans	V	6240000	263	0.298279158699809	0.00206281227206651
elegans	V	6260000	195	0.299235181644359	0.00152946157054361
elegans	V	6280000	427	0.30019120458891	0.00335233033854714
elegans	V	6300000	321	0.301147227533461	0.0025189300777585
elegans	V	6320000	440	0.302103250478011	0.00345771764253791
elegans	V	6340000	318	0.303059273422562	0.00249658324978452
elegans	V	6360000	735	0.304015296367113	0.00579289949539158
elegans	V	6380000	660	0.304971319311664	0.00522001529194256
elegans	V	6400000	678	0.305927342256214	0.00534894877431034
elegans	V	6420000	391	0.306883365200765	0.00307863659326452
elegans	V	6440000	263	0.307839388145315	0.00206677213633516
elegans	V	6460000	279	0.308795411089866	0.0021903985116034
elegans	V	6480000	211	0.309751434034417	0.00165574531590979
elegans	V	6500000	260	0.310707456978968	0.00204517792466862
elegans	V	6520000	228	0.311663479923518	0.00179346371855556
elegans	V	6540000	309	0.312619502868069	0.00242826079896413
elegans	V	6560000	302	0.313575525812619	0.00237096899822304
elegans	V	6580000	340	0.31453154875717	0.00266802562753237
elegans	V	6600000	227	0.315487571701721	0.00178129946308779
elegans	V	6620000	279	0.316443594646272	0.0021903985116034
elegans	V	6640000	288	0.317399617590822	0.00226105652810674
elegans	V	6660000	304	0.318355640535373	0.00238667077966822
elegans	V	6680000	281	0.319311663479924	0.00220610029304859
elegans	V	6700000	340	0.320267686424474	0.00267446343995127
elegans	V	6720000	404	0.321223709369025	0.00318412434848735
elegans	V	6740000	286	0.322179732313576	0.00225079199484467
elegans	V	6760000	297	0.323135755258126	0.00233622247548685
elegans	V	6780000	280	0.324091778202677	0.00220036577252413
elegans	V	6800000	342	0.325047801147228	0.00268758962215447
elegans	V	6820000	488	0.326003824091778	0.0038312346726253
elegans	V	6840000	272	0.326959847036329	0.00213544227654525
elegans	V	6860000	388	0.32791586998088	0.00305055352292829
elegans	V	6880000	381	0.32887189292543	0.00299697226653363
elegans	V	6900000	221	0.329827915869981	0.00173421665789604
elegans	V	6920000	346	0.330783938814532	0.00271510843272411
elegans	V	6940000	510	0.331739961759082	0.00401169515992691
elegans	V	6960000	250	0.332695984703633	0.0019608481673636
elegans	V	6980000	256	0.333652007648184	0.00200790852338033
elegans	V	7e+06	289	0.334608030592734	0.00226782178340251
elegans	V	7020000	286	0.335564053537285	0.00224751646764964
elegans	V	7040000	296	0.336520076481836	0.00233407614493975
elegans	V	7060000	348	0.337476099426386	0.00273739199147954
elegans	V	7080000	267	0.338432122370937	0.00209820593308551
elegans	V	7100000	1445	0.339388145315488	0.0113609531975036
elegans	V	7120000	1907	0.340344168260038	0.0149788411000107
elegans	V	7140000	1683	0.341300191204589	0.0132130490861237
elegans	V	7160000	946	0.34225621414914	0.00742694262357282
elegans	V	7180000	368	0.34321223709369	0.00289051574452225
elegans	V	7200000	702	0.344168260038241	0.00551132528726017
elegans	V	7220000	1342	0.345124282982792	0.0105308540945542
elegans	V	7240000	1618	0.346080305927342	0.0127027411891552
elegans	V	7260000	1196	0.347036328871893	0.00938966530422103
elegans	V	7280000	1531	0.347992351816444	0.0120254880566945
elegans	V	7300000	1492	0.348948374760994	0.0117248061878786
elegans	V	7320000	2110	0.349904397705545	0.0165733375569074
elegans	V	7340000	2163	0.350860420650096	0.0169896346614174
elegans	V	7360000	1707	0.351816443594646	0.013401470463466
elegans	V	7380000	1975	0.352772466539197	0.0155055091771208
elegans	V	7400000	2087	0.353728489483748	0.0165231022620144
elegans	V	7420000	1883	0.354684512428298	0.0149080026638108
elegans	V	7440000	1342	0.355640535372849	0.0105821965760444
elegans	V	7460000	1804	0.3565965583174	0.014211218271754
elegans	V	7480000	1994	0.35755258126195	0.0157002592505613
elegans	V	7500000	1893	0.358508604206501	0.0148904685053758
elegans	V	7520000	1883	0.359464627151052	0.0147974598202247
elegans	V	7540000	1617	0.360420650095602	0.0127009890187295
elegans	V	7560000	1364	0.361376673040153	0.0107086149456166
elegans	V	7580000	1229	0.362332695984704	0.00965338002722239
elegans	V	7600000	1619	0.363288718929254	0.0127476026713434
elegans	V	7620000	1398	0.364244741873805	0.0109967643795643
elegans	V	7640000	1297	0.365200764818356	0.01020229141652
elegans	V	7660000	820	0.366156787762906	0.00645017653164718
elegans	V	7680000	344	0.367112810707457	0.00270070640857193
elegans	V	7700000	426	0.368068833652008	0.00334608616077847
elegans	V	7720000	475	0.369024856596558	0.00373096461589149
elegans	V	7740000	483	0.369980879541109	0.00379016581793568
elegans	V	7760000	483	0.37093690248566	0.00379198021901234
elegans	V	7780000	288	0.37189292543021	0.00226105652810674
elegans	V	7800000	235	0.372848948374761	0.00184319727732179
elegans	V	7820000	237	0.373804971319312	0.00185977080507403
elegans	V	7840000	211	0.374760994263862	0.00166054933885393
elegans	V	7860000	289	0.375717017208413	0.00226782178340251
elegans	V	7880000	328	0.376673040152964	0.00257386001714887
elegans	V	7900000	771	0.377629063097514	0.00605594467126808
elegans	V	7920000	462	0.378585086042065	0.00363060352466481
elegans	V	7940000	297	0.379541108986616	0.00233283471772583
elegans	V	7960000	214	0.380497131931166	0.00168009061463487
elegans	V	7980000	469	0.381453154875717	0.00368383664179601
elegans	V	8e+06	209	0.382409177820268	0.00164005104751254
elegans	V	8020000	179	0.383365200764818	0.00140396728783234
elegans	V	8040000	253	0.384321223709369	0.00198627535281599
elegans	V	8060000	221	0.38527724665392	0.00173504684969302
elegans	V	8080000	324	0.38623326959847	0.00254247148035437
elegans	V	8100000	235	0.387189292543021	0.00184319727732179
elegans	V	8120000	244	0.388145315487572	0.0019147007444644
elegans	V	8140000	226	0.389101338432122	0.0017726067432967
elegans	V	8160000	257	0.390057361376673	0.00201671348904652
elegans	V	8180000	266	0.391013384321224	0.00209237433831482
elegans	V	8200000	251	0.391969407265774	0.00197438330419932
elegans	V	8220000	178	0.392925430210325	0.0014001602715039
elegans	V	8240000	248	0.393881453154876	0.00194795626261282
elegans	V	8260000	234	0.394837476099426	0.00183976681537428
elegans	V	8280000	237	0.395793499043977	0.00187257035114005
elegans	V	8300000	350	0.396749521988528	0.00275988733354363
elegans	V	8320000	407	0.397705544933078	0.00319684757614281
elegans	V	8340000	287	0.398661567877629	0.00225428809423338
elegans	V	8360000	255	0.39961759082218	0.00200293889905753
elegans	V	8380000	234	0.40057361376673	0.00183799098972338
elegans	V	8400000	278	0.401529636711281	0.00218254762088081
elegans	V	8420000	274	0.402485659655832	0.00215011477042314
elegans	V	8440000	267	0.403441682600382	0.00209719484724848
elegans	V	8460000	309	0.404397705544933	0.00244145248313196
elegans	V	8480000	357	0.405353728489484	0.00282070723779324
elegans	V	8500000	236	0.406309751434034	0.00185104066999124
elegans	V	8520000	288	0.407265774378585	0.00226105652810674
elegans	V	8540000	202	0.408221797323136	0.00158587992596375
elegans	V	8560000	234	0.409177820267686	0.00183710842908672
elegans	V	8580000	242	0.410133843212237	0.00189900647606715
elegans	V	8600000	212	0.411089866156788	0.00166359245010842
elegans	V	8620000	188	0.412045889101338	0.00147526122934143
elegans	V	8640000	251	0.413001912045889	0.00196869156003306
elegans	V	8660000	261	0.41395793499044	0.0020471254867276
elegans	V	8680000	318	0.41491395793499	0.00249658324978452
elegans	V	8700000	498	0.415869980879541	0.00391350769541791
elegans	V	8720000	334	0.416826003824092	0.00262094282234062
elegans	V	8740000	1360	0.417782026768642	0.0106874908951172
elegans	V	8760000	958	0.418738049713193	0.00752115331224393
elegans	V	8780000	210	0.419694072657744	0.00165027432939309
elegans	V	8800000	229	0.420650095602294	0.00180132978749659
elegans	V	8820000	222	0.421606118546845	0.00174373504153244
elegans	V	8840000	178	0.422562141491396	0.00139745854862152
elegans	V	8860000	257	0.423518164435946	0.00201671348904652
elegans	V	8880000	307	0.424474187380497	0.00241138134121829
elegans	V	8900000	252	0.425430210325048	0.00197653495270251
elegans	V	8920000	219	0.426386233269598	0.00171852238949879
elegans	V	8940000	430	0.427342256214149	0.00337426770540858
elegans	V	8960000	1321	0.4282982791587	0.0103810113768013
elegans	V	8980000	843	0.429254302103251	0.00662467266513514
elegans	V	9e+06	245	0.430210325047801	0.00192254787866303
elegans	V	9020000	227	0.431166347992352	0.00178129946308779
elegans	V	9040000	190	0.432122370936902	0.00149024460719634
elegans	V	9060000	206	0.433078393881453	0.00161650964491667
elegans	V	9080000	243	0.434034416826004	0.00190776644559006
elegans	V	9100000	217	0.434990439770555	0.00170446172978622
elegans	V	9120000	207	0.435946462715105	0.00162435677911529
elegans	V	9140000	260	0.436902485659656	0.00204221221080376
elegans	V	9160000	219	0.437858508604207	0.00171770299461052
elegans	V	9180000	205	0.438814531548757	0.00160789549723815
elegans	V	9200000	222	0.439770554493308	0.00174711826173257
elegans	V	9220000	197	0.440726577437859	0.00154961558138353
elegans	V	9240000	238	0.441682600382409	0.00187212440796589
elegans	V	9260000	221	0.44263862332696	0.00173755754785349
elegans	V	9280000	273	0.443594646271511	0.00214535662821102
elegans	V	9300000	241	0.444550669216061	0.00189115934186853
elegans	V	9320000	348	0.445506692160612	0.00273342249753734
elegans	V	9340000	280	0.446462715105162	0.00219719757561489
elegans	V	9360000	403	0.447418738049713	0.00316695502259722
elegans	V	9380000	233	0.448374760994264	0.00182751049198288
elegans	V	9400000	284	0.449330783938815	0.00222858611240939
elegans	V	9420000	497	0.450286806883365	0.00390376718757488
elegans	V	9440000	235	0.451242829827916	0.00184762906672203
elegans	V	9460000	273	0.452198852772467	0.00214535662821102
elegans	V	9480000	332	0.453154875717017	0.00263526954044337
elegans	V	9500000	243	0.454110898661568	0.00190594441867742
elegans	V	9520000	246	0.455066921606119	0.00192947459668578
elegans	V	9540000	183	0.456022944550669	0.00143534085851016
elegans	V	9560000	243	0.45697896749522	0.00190594441867742
elegans	V	9580000	230	0.457934990439771	0.00180484086568366
elegans	V	9600000	436	0.458891013384321	0.00343633221767446
elegans	V	9620000	216	0.459847036328872	0.00169579239608005
elegans	V	9640000	250	0.460803059273423	0.00196556283693833
elegans	V	9660000	231	0.461759082217973	0.0018153017623324
elegans	V	9680000	231	0.462715105162524	0.0018153017623324
elegans	V	9700000	265	0.463671128107075	0.00208248903471033
elegans	V	9720000	226	0.464627151051625	0.00177515369092942
elegans	V	9740000	243	0.465583173996176	0.0019133214633332
elegans	V	9760000	289	0.466539196940727	0.00226890741882933
elegans	V	9780000	225	0.467495219885277	0.00176476335062724
elegans	V	9800000	270	0.468451242829828	0.00211872623362864
elegans	V	9820000	290	0.469407265774379	0.00227566891760114
elegans	V	9840000	290	0.470363288718929	0.00227675830955192
elegans	V	9860000	284	0.47131931166348	0.00222752351812505
elegans	V	9880000	269	0.472275334608031	0.00210987262808324
elegans	V	9900000	284	0.473231357552581	0.00223072410718565
elegans	V	9920000	323	0.474187380497132	0.00253827908759033
elegans	V	9940000	287	0.475143403441683	0.00225320563738414
elegans	V	9960000	210	0.476099426386233	0.00164868705174449
elegans	V	9980000	254	0.477055449330784	0.00199317208645065
elegans	V	1e+07	240	0.478011472275335	0.00188241424066906
elegans	V	10020000	243	0.478967495219885	0.00190594441867742
elegans	V	10040000	222	0.479923518164436	0.00174123317261888
elegans	V	10060000	254	0.480879541108987	0.00199604609364689
elegans	V	10080000	195	0.481835564053537	0.0015323975915793
elegans	V	10100000	228	0.482791586998088	0.00179000308475117
elegans	V	10120000	528	0.483747609942639	0.0041492611710455
elegans	V	10140000	234	0.484703632887189	0.00183976681537428
elegans	V	10160000	260	0.48565965583174	0.00204717522825774
elegans	V	10180000	201	0.486615678776291	0.00158107985714766
elegans	V	10200000	195	0.487571701720841	0.00153388344350146
elegans	V	10220000	247	0.488527724665392	0.00194577101614371
elegans	V	10240000	233	0.489483747609943	0.00183190456402652
elegans	V	10260000	300	0.490439770554493	0.00235753475627585
elegans	V	10280000	290	0.491395793499044	0.00227785208128112
elegans	V	10300000	277	0.492351816443595	0.00217679042496137
elegans	V	10320000	205	0.493307839388145	0.00160943259813153
elegans	V	10340000	214	0.494263862332696	0.00168009061463487
elegans	V	10360000	249	0.495219885277247	0.00195393641545753
elegans	V	10380000	206	0.496175908221797	0.00161573888990761
elegans	V	10400000	325	0.497131931166348	0.00254910261757268
elegans	V	10420000	548	0.498087954110899	0.00430435496738639
elegans	V	10440000	613	0.499043977055449	0.00481722935199032
elegans	V	10460000	313	0.5	0.0024561530041695
elegans	V	10480000	254	0.500956022944551	0.00199412624353858
elegans	V	10500000	332	0.501912045889101	0.00260649571990082
elegans	V	10520000	227	0.502868068833652	0.00178129946308779
elegans	V	10540000	264	0.503824091778203	0.00207065566473596
elegans	V	10560000	196	0.504780114722753	0.00153730496321306
elegans	V	10580000	225	0.505736137667304	0.00176560519469054
elegans	V	10600000	450	0.506692160611855	0.00353630213441377
elegans	V	10620000	240	0.507648183556405	0.00188241424066906
elegans	V	10640000	214	0.508604206500956	0.00167848603126324
elegans	V	10660000	226	0.509560229445507	0.00177430130330598
elegans	V	10680000	266	0.510516252390057	0.00208934018489923
elegans	V	10700000	201	0.511472275334608	0.00157727397392355
elegans	V	10720000	270	0.512428298279159	0.00211974049510006
elegans	V	10740000	308	0.513384321223709	0.00241576494219196
elegans	V	10760000	189	0.51434034416826	0.00148453118400735
elegans	V	10780000	255	0.515296367112811	0.00200197713426117
elegans	V	10800000	300	0.516252390057361	0.002358675404326
elegans	V	10820000	222	0.517208413001912	0.00174123317261888
elegans	V	10840000	215	0.518164435946463	0.0016863294239327
elegans	V	10860000	220	0.519120458891013	0.00172636952369741
elegans	V	10880000	180	0.520076481835564	0.00141248415575243
elegans	V	10900000	222	0.521032504780115	0.00174457571964413
elegans	V	10920000	223	0.521988527724665	0.00175158970388169
elegans	V	10940000	207	0.522944550669216	0.00162435677911529
elegans	V	10960000	214	0.523900573613767	0.00167848603126324
elegans	V	10980000	285	0.524856596558317	0.00223643324660801
elegans	V	1.1e+07	275	0.525812619502868	0.00216741137582678
elegans	V	11020000	234	0.526768642447419	0.00184336201529404
elegans	V	11040000	281	0.527724665391969	0.00220610029304859
elegans	V	11060000	276	0.52868068833652	0.00216580903882039
elegans	V	11080000	215	0.529636711281071	0.0016863294239327
elegans	V	11100000	204	0.530592734225621	0.00160081537651942
elegans	V	11120000	192	0.531548757170172	0.00150593139253525
elegans	V	11140000	236	0.532504780114723	0.00185192367087541
elegans	V	11160000	237	0.533460803059274	0.0018744600366521
elegans	V	11180000	215	0.534416826003824	0.00169960059177892
elegans	V	11200000	235	0.535372848948375	0.00185676806969583
elegans	V	11220000	214	0.536328871892926	0.00168415904509356
elegans	V	11240000	208	0.537284894837476	0.0016361423397349
elegans	V	11260000	220	0.538240917782027	0.00173053516702729
elegans	V	11280000	210	0.539196940726577	0.0016494790933415
elegans	V	11300000	194	0.540152963671128	0.00152234403453317
elegans	V	11320000	277	0.541108986615679	0.00217784362332767
elegans	V	11340000	248	0.542065009560229	0.00194983833424282
elegans	V	11360000	220	0.54302103250478	0.00172802571683395
elegans	V	11380000	280	0.543977055449331	0.00219824940232599
elegans	V	11400000	192	0.544933078393882	0.00150664976613592
elegans	V	11420000	260	0.545889101338432	0.00204123158787414
elegans	V	11440000	240	0.546845124282983	0.00188241424066906
elegans	V	11460000	250	0.547801147227534	0.0019608481673636
elegans	V	11480000	401	0.548757170172084	0.00314820717975972
elegans	V	11500000	273	0.549713193116635	0.00214743682090205
elegans	V	11520000	219	0.550669216061186	0.00172100037208137
elegans	V	11540000	272	0.551625239005736	0.0021364681589947
elegans	V	11560000	254	0.552581261950287	0.00199798151102242
elegans	V	11580000	320	0.553537284894837	0.00251470374002757
elegans	V	11600000	240	0.554493307839388	0.00188421377342228
elegans	V	11620000	230	0.555449330783939	0.00180484086568366
elegans	V	11640000	246	0.55640535372849	0.00193039501286165
elegans	V	11660000	238	0.55736137667304	0.00186761793927266
elegans	V	11680000	232	0.558317399617591	0.00182053513408091
elegans	V	11700000	201	0.559273422562142	0.00157727397392355
elegans	V	11720000	189	0.560229445506692	0.00148310836354005
elegans	V	11740000	246	0.561185468451243	0.00193131911775784
elegans	V	11760000	241	0.562141491395794	0.00189115934186853
elegans	V	11780000	255	0.563097514340344	0.00200006513071087
elegans	V	11800000	353	0.564053537284895	0.00277136442507527
elegans	V	11820000	192	0.565009560229446	0.00150593139253525
elegans	V	11840000	227	0.565965583173996	0.00178129946308779
elegans	V	11860000	270	0.566921606118547	0.00211872623362864
elegans	V	11880000	301	0.567877629063097	0.00236425336712282
elegans	V	11900000	185	0.568833652007648	0.00145102764384907
elegans	V	11920000	203	0.569789674952199	0.00159220871189924
elegans	V	11940000	289	0.57074569789675	0.00226674048147232
elegans	V	11960000	233	0.5717017208413	0.00182925753836413
elegans	V	11980000	227	0.572657743785851	0.00178215219402857
elegans	V	1.2e+07	221	0.573613766730402	0.00173421665789604
elegans	V	12020000	265	0.574569789674952	0.00207949056263552
elegans	V	12040000	213	0.575525812619503	0.00167143958430704
elegans	V	12060000	250	0.576481835564054	0.00196178354965615
elegans	V	12080000	281	0.577437858508604	0.00220504470981351
elegans	V	12100000	292	0.578393881453155	0.00229246009099711
elegans	V	12120000	413	0.579349904397706	0.00325990556674947
elegans	V	12140000	408	0.580305927342256	0.00321724009167371
elegans	V	12160000	344	0.581261950286807	0.00270070640857193
elegans	V	12180000	260	0.582217973231358	0.00203928209405815
elegans	V	12200000	402	0.583173996175908	0.00315605807048232
elegans	V	12220000	236	0.584130019120459	0.00185104066999124
elegans	V	12240000	257	0.58508604206501	0.00201962144120964
elegans	V	12260000	239	0.58604206500956	0.00187816935583309
elegans	V	12280000	307	0.586998087954111	0.00241605993852207
elegans	V	12300000	313	0.587954110898662	0.00245969459571447
elegans	V	12320000	299	0.588910133843212	0.00234854404242432
elegans	V	12340000	370	0.589866156787763	0.00290482956735935
elegans	V	12360000	765	0.590822179732314	0.00600593140278351
elegans	V	12380000	1016	0.591778202676864	0.00798418437458754
elegans	V	12400000	891	0.592734225621415	0.00699514363383021
elegans	V	12420000	1134	0.593690248565966	0.0089071871040441
elegans	V	12440000	1072	0.594646271510516	0.00842019803839089
elegans	V	12460000	320	0.595602294455067	0.00251108294355987
elegans	V	12480000	314	0.596558317399618	0.00246282529820868
elegans	V	12500000	310	0.597514340344168	0.00243848137172028
elegans	V	12520000	300	0.598470363288719	0.00235639870477357
elegans	V	12540000	311	0.59942638623327	0.00244162701472637
elegans	V	12560000	268	0.60038240917782	0.00210504950959772
elegans	V	12580000	290	0.601338432122371	0.00227675830955192
